,Region,State_var,Significance,if_tsfresh,if_log,model,train_rmse_1,train_rmse_2,train_rmse_3,train_rmse_4,train_rmse_5,test_rmse_1,test_rmse_2,test_rmse_3,test_rmse_4,test_rmse_5,train_mape_1,train_mape_2,train_mape_3,train_mape_4,train_mape_5,test_mape_1,test_mape_2,test_mape_3,test_mape_4,test_mape_5,mean_train_rmse,mean_test_rmse,mean_train_mape,mean_test_mape,med_train_rmse,med_test_rmse,med_train_mape,med_test_mape,max_train_rmse,max_test_rmse,max_train_mape,max_test_mape,HL_train_rmse,HL_test_rmse,HL_train_mape,HL_test_mape
10,A,Q_V,0.5,False,False,ALVEN,102.64811330996643,114.6315180592318,119.46302946609623,98.98817812957056,73.06508001334205,134.75023654524958,142.65683860929644,167.94594457628273,150.79496839178717,198.10962732678615,10.630994718833518,11.400052904815368,12.25608485918843,10.098069782548205,7.564209915081083,13.109803597632318,15.896479379194712,12.495060418472415,17.34062352962855,16.583822474375605,101.7591837956414,158.85152308988043,10.389882436093322,15.08515787986072,102.64811330996643,150.79496839178717,10.630994718833518,15.896479379194712,119.46302946609623,198.10962732678615,12.25608485918843,17.34062352962855,102.64811330996643,155.30139159278957,10.630994718833518,14.917841974050482
11,A,Q_V,0.5,False,False,XGB,8.237075374874193,10.53470077707985,7.823275536507934,0.6430748403650718,9.868982727456103,107.08722985036124,107.32358161968413,184.7045221021781,146.706206055113,130.78636615335887,0.9456840860005703,1.1626376939698682,0.8949681765990765,0.0725940320141271,1.059571345791805,10.593272105586223,13.548066710916979,14.73209586857573,16.510701319213975,14.067354125305133,7.42142185125663,135.32158115613908,0.8270910668750894,13.89029802591961,8.237075374874193,130.78636615335887,0.9456840860005703,14.067354125305133,10.53470077707985,184.7045221021781,1.1626376939698682,16.510701319213975,8.237075374874193,130.78636615335887,0.9456840860005703,14.067354125305133
12,A,Q_V,1.0,False,False,SVR,55.27847985461441,45.460922741163095,59.5048745216188,31.41719609570085,33.221260534379304,86.53878040216024,129.8459728592641,200.37594501382765,119.9602834947103,111.17129871527132,6.572596652970325,5.221507579139342,6.560489168335789,4.090677462971063,2.8008986768690565,8.121628204324098,15.182766826403325,15.47889879330895,14.853925266812002,12.716338789450633,44.97654674949529,129.57845609704674,5.049233908057115,13.270711576059801,45.460922741163095,119.9602834947103,5.221507579139342,14.853925266812002,59.5048745216188,200.37594501382765,6.572596652970325,15.47889879330895,45.460922741163095,120.5086357872677,5.221507579139342,13.94955280792698
13,A,Q_V,1.0,False,False,RF,39.040314802215875,47.16804737775212,43.33732646784839,38.22699658690904,36.5973860392954,145.18518711967266,100.4025553184192,188.23591333374398,131.53074867520073,124.59498769573455,4.0469638075646435,4.852835081733903,4.821323258449059,3.56897543122402,3.693776076907504,14.158898999490965,12.173170516688678,15.604002783766333,15.687461256410991,13.098656519075757,40.874014254804166,137.98987842855422,4.196774731175826,14.144438015086545,39.040314802215875,131.53074867520073,4.0469638075646435,14.158898999490965,47.16804737775212,188.23591333374398,4.852835081733903,15.687461256410991,40.78216152737872,134.89008740770362,4.210905256478961,14.158898999490965
14,A,Q_V,1.0,False,False,EN,108.96891500121505,109.76595628123353,62.937777125018826,103.69327580846561,106.86274660388885,130.6987413360922,125.18938969862032,6.04116354101935e+18,140.4848532259753,133.33522253216057,11.40855143363815,11.516428031982706,6.95831481474411,10.769737436171614,11.175309456887266,12.6268669716129,14.389330683812672,9.117414548176424e+16,15.927184424552092,14.844180453611475,98.44573416396437,1.20823270820387e+18,10.36566823468477,1.823482909635286e+16,106.86274660388885,133.33522253216057,11.175309456887266,14.844180453611475,109.76595628123353,6.04116354101935e+18,11.516428031982706,9.117414548176424e+16,106.33109540484034,135.59179728103373,11.089144434904881,15.15825755418238
15,A,Q_V,1.0,False,False,LCEN,97.69713836968823,83.66394773000775,84.6002711322378,83.0142772177511,80.90308670232237,128.72394125809294,140.50597761541331,197.93573505027305,115.01844887354495,124.42832932735725,10.245297262573821,8.60058188131057,9.001987840527137,8.736831476023399,8.690848956241394,12.257122643262466,15.141140047129491,15.684270046475364,14.286515086915621,13.083916061384466,85.97574423040145,141.32248642493627,9.055109483335263,14.090592777033482,83.66394773000775,128.72394125809294,8.736831476023399,14.286515086915621,97.69713836968823,197.93573505027305,10.245297262573821,15.684270046475364,83.80727417499445,132.46715347138527,8.846418398384266,14.112528054256979
16,A,Q_V,1.0,False,False,ALVEN,93.68755311627024,116.83288740511856,51.476993055488855,100.83162040776286,71.74587960510458,150.10268661953165,145.12037909385748,210.02303296668794,153.3260630931519,178.73887008913394,10.013828442281175,11.496379744443669,5.263832161312616,10.215931373435705,7.323063168064124,14.448234624931192,15.876194671470772,17.710762667149105,17.71881498884117,16.530230096980265,86.914986717949,167.4622063724726,8.862606977907458,16.456847409874502,93.68755311627024,153.3260630931519,10.013828442281175,16.530230096980265,116.83288740511856,210.02303296668794,11.496379744443669,17.71881498884117,86.28875000643372,164.4207783543328,8.769497270749914,16.530230096980265
17,A,Q_V,1.0,False,False,XGB,7.8178977397479725,11.19055892798667,8.081920133733858,11.218413150043983,9.162205142867625,101.27984877565534,106.49891492318177,193.42745479200826,134.09901504295314,137.0549307238382,0.882447420053724,1.2235227662601973,0.9259707392673827,1.210429695359498,0.9966700284933905,10.00388351245484,13.681465943204955,16.19571439481609,15.305947322518072,15.041862918437646,9.49419901887602,134.47203285152733,1.0478081298868385,14.045774818286322,9.162205142867625,134.09901504295314,0.9966700284933905,15.041862918437646,11.218413150043983,193.42745479200826,1.2235227662601973,16.19571439481609,9.518155444895978,134.09901504295314,1.0529850931569606,14.493706632861514
18,A,Q_V,1.5,False,False,SVR,56.885604522237834,46.414057327361995,60.01541621654349,36.05824528631281,83.27969341951176,89.0427274187856,127.99413156933645,201.85923093959403,130.2413788676348,110.07272574518474,6.647578743208167,5.1794970521553045,6.50857979462607,2.6486328836251576,7.98179086244773,7.980597178077439,14.767516155419798,15.422769598741212,16.23163311213895,12.124993648643848,56.53060335439358,131.8420389081071,5.793215867212487,13.305501938604248,56.885604522237834,127.99413156933645,6.50857979462607,14.767516155419798,83.27969341951176,201.85923093959403,7.98179086244773,16.23163311213895,56.885604522237834,127.99413156933645,5.913537897681736,13.77388162369253
19,A,Q_V,1.5,False,False,RF,39.27231819745907,40.21433025160686,45.44352363582432,39.41176476023928,37.59704209208583,134.02242386143647,99.6601562730492,156.3635557571613,142.29608472973445,130.650891242092,4.01969052145205,3.9247010555923922,5.00870031569779,3.7421880459643355,3.7388125067480695,13.019471436520563,11.722930373232188,14.016011678444045,16.764699515878114,14.02573927250366,40.387795787443075,132.59862237269468,4.086818489090928,13.909770455315714,39.41176476023928,134.02242386143647,3.9247010555923922,14.016011678444045,45.44352363582432,156.3635557571613,5.00870031569779,16.764699515878114,39.74332422453297,134.02242386143647,3.9247010555923922,14.016011678444045
