,Region,State_var,Significance,if_tsfresh,if_log,model,train_rmse_1,train_rmse_2,train_rmse_3,train_rmse_4,train_rmse_5,test_rmse_1,test_rmse_2,test_rmse_3,test_rmse_4,test_rmse_5,train_mape_1,train_mape_2,train_mape_3,train_mape_4,train_mape_5,test_mape_1,test_mape_2,test_mape_3,test_mape_4,test_mape_5,mean_train_rmse,mean_test_rmse,mean_train_mape,mean_test_mape,med_train_rmse,med_test_rmse,med_train_mape,med_test_mape,max_train_rmse,max_test_rmse,max_train_mape,max_test_mape,HL_train_rmse,HL_test_rmse,HL_train_mape,HL_test_mape
1020,C,V_t,0,FALSE,FALSE,SVR,52.91773143,53.76991322,70.51491747,60.56293602,77.65661052,97.81665691,90.10956631,138.606801,104.943038,100.1787768,4.06947066,3.9001132,5.890993677,5.592333249,7.440975079,9.013983015,10.21333682,10.93824222,11.91513129,11.09265269,63.08442173,106.3309678,5.378777173,10.63466921,60.56293602,100.1787768,5.592333249,10.93824222,77.65661052,138.606801,7.440975079,11.91513129,62.14241534,101.3798474,5.592333249,10.65299476
1919,B,V_t,6.5,FALSE,TRUE,XGB,5.568541014,11.67848885,9.170346408,12.52612855,7.833758135,94.08007986,84.29194845,125.7381692,117.8222211,118.1829406,0.559769543,1.135563595,0.896529414,1.093146389,0.787450709,9.13469333,8.676876267,11.44678489,12.63307952,11.21309359,9.35545259,108.0230718,0.89449193,10.62090552,9.170346408,117.8222211,0.896529414,11.21309359,12.52612855,125.7381692,1.135563595,12.63307952,9.170346408,106.1315102,0.896529414,10.65497789
2237,C,Q_V,7.5,TRUE,TRUE,XGB,10.26983118,0.298814466,12.22598823,1.832243047,8.190608281,91.88425896,90.19774267,126.33027,114.2869815,98.8459083,1.060673273,0.017380452,1.194676272,0.16832631,0.817325945,8.72914668,10.42732125,10.88785616,12.74458856,10.50560011,6.563497041,104.3090323,0.65167645,10.65890255,8.190608281,98.8459083,0.817325945,10.50560011,12.22598823,126.33027,1.194676272,12.74458856,6.26240135,103.0856202,0.614499792,10.65758871
475,B,Q_V,5.5,FALSE,FALSE,RF,33.98971298,36.71469683,35.68900439,37.41182368,35.76459322,117.7513987,80.73528791,121.6879169,110.2166991,95.38777638,3.438598751,3.654669527,3.542738718,3.573287907,3.538904926,11.26795805,9.32034602,10.04826518,12.35109809,10.55688842,35.91396622,105.1558158,3.549639966,10.70891115,35.76459322,110.2166991,3.542738718,10.55688842,37.41182368,121.6879169,3.654669527,12.35109809,35.76459322,106.5695876,3.546634139,10.65811161
2065,C,Q_V,2,FALSE,TRUE,RF,38.07989328,41.72791597,39.09760772,46.41358245,35.98246363,93.80813442,78.51579146,139.2906059,118.842898,102.7594444,3.619108312,3.858368095,3.698483273,4.487467271,3.401549396,8.721263894,8.193147462,10.65842131,13.19731994,10.84849626,40.26029261,106.6433748,3.812995269,10.32372977,39.09760772,102.7594444,3.698483273,10.65842131,46.41358245,139.2906059,4.487467271,13.19731994,39.90390463,106.3255162,3.738738203,10.65842131
686,B,V_t,6,FALSE,FALSE,EN,67.83779468,70.52424383,69.78435506,74.11530696,75.16215933,122.9020532,100.1857322,95.65682056,93.1858448,102.016758,7.231740466,7.235623183,7.549327645,7.369754192,7.392933415,11.56876951,10.47473293,8.283645244,10.65874078,12.08719195,71.48477197,102.7894418,7.35587578,10.61461608,70.52424383,100.1857322,7.369754192,10.65874078,75.16215933,122.9020532,7.549327645,12.08719195,71.49997701,100.1857322,7.369754192,10.65874078
1721,B,Q_V,7,FALSE,TRUE,XGB,0.128847454,16.29307815,5.165877145,14.19209717,13.86933569,128.5018746,73.31815318,125.0567617,108.9290749,94.16281185,0.012952218,1.484443144,0.453950648,1.32423025,1.301835405,12.64176259,8.678363174,10.29254595,12.57290403,10.13346592,9.929847121,105.9937353,0.915482333,10.86380833,13.86933569,108.9290749,1.301835405,10.29254595,16.29307815,128.5018746,1.484443144,12.64176259,9.678987156,108.9290749,0.889090449,10.66006288
817,C,Q_V,0,FALSE,FALSE,RF,36.48078113,46.67989111,44.61441072,38.0671608,34.29900197,94.26595988,80.33930357,131.537354,118.9240831,114.3467727,3.600937426,4.793993925,4.892272448,3.501720726,3.454765105,9.079731242,8.874863595,10.25558975,13.8072022,12.24043201,40.02824915,107.8826947,4.048737926,10.85156376,38.0671608,114.3467727,3.600937426,10.25558975,46.67989111,131.537354,4.892272448,13.8072022,40.48944654,106.5950215,4.147857326,10.66008163
1795,B,Q_V,5,TRUE,TRUE,RF,35.52223179,37.72310714,36.92088588,37.51410686,46.62935085,107.7526122,79.18900816,134.7356172,113.4149403,93.09876174,3.483957319,3.589890268,3.499669971,3.416252718,4.901234509,10.06497363,9.138641287,11.26600407,12.61219092,10.05685835,38.8619365,105.6381879,3.778200957,10.62773365,37.51410686,107.7526122,3.499669971,10.06497363,46.62935085,134.7356172,4.901234509,12.61219092,37.51410686,106.9623127,3.536923794,10.66143121
2334,C,V_t,7.5,FALSE,TRUE,SVR,55.59807577,45.7074589,61.23092656,69.81674992,55.87198225,95.1880715,86.70865562,152.2400952,114.4466742,96.05341969,5.081042028,2.929341385,6.40828685,6.543027173,4.47059809,9.169155159,9.964282858,11.71299344,11.35970063,10.88068252,57.64503868,108.9273832,5.086459105,10.61736292,55.87198225,96.05341969,5.081042028,10.88068252,69.81674992,152.2400952,6.543027173,11.71299344,57.76210441,104.8173729,5.081042028,10.66199174
2436,C,V_t,7.5,TRUE,TRUE,SVR,55.59807577,45.7074589,61.23092656,69.81674992,55.87198225,95.1880715,86.70865562,152.2400952,114.4466742,96.05341969,5.081042028,2.929341385,6.40828685,6.543027173,4.47059809,9.169155159,9.964282858,11.71299344,11.35970063,10.88068252,57.64503868,108.9273832,5.086459105,10.61736292,55.87198225,96.05341969,5.081042028,10.88068252,69.81674992,152.2400952,6.543027173,11.71299344,57.76210441,104.8173729,5.081042028,10.66199174
719,B,V_t,0,TRUE,FALSE,XGB,5.829120488,7.183140821,8.007566669,7.598679535,5.821549761,101.2358241,88.44803626,116.0713497,116.34605,108.5018257,0.603969333,0.753264848,0.822884606,0.764671531,0.616836178,9.924058668,9.677668979,10.15009728,12.79404069,11.40118877,6.888011455,106.1206171,0.712325299,10.78941088,7.183140821,108.5018257,0.753264848,10.15009728,8.007566669,116.34605,0.822884606,12.79404069,6.914558215,108.5018257,0.713426969,10.66262372
2382,C,V_t,3,TRUE,TRUE,SVR,50.54830948,52.35133989,70.5332577,55.65017237,58.01353802,111.0380707,84.10385005,138.5357022,101.4401271,102.7806584,4.890929217,4.049489299,6.434869924,4.080030488,4.557031477,10.10491097,9.416114494,11.22147435,10.26582114,12.34113657,57.41932349,107.5796817,4.802470081,10.66989151,55.65017237,102.7806584,4.557031477,10.26582114,70.5332577,138.5357022,6.434869924,12.34113657,55.65017237,106.2390989,4.557031477,10.66319266
2274,C,V_t,2.5,FALSE,TRUE,SVR,45.17761192,37.44201088,71.36436304,55.87960778,58.45667601,100.3981435,86.42952888,140.7747737,100.276107,100.5303612,5.424476533,2.516464772,6.339444553,4.155734743,4.584112973,9.877365746,9.908617085,11.41936201,10.53929829,11.93184191,53.66405393,105.6817828,4.604046715,10.73529701,55.87960778,100.3981435,4.584112973,10.53929829,71.36436304,140.7747737,6.339444553,11.93184191,54.40318696,100.4032341,4.584112973,10.66398955
2376,C,V_t,2.5,TRUE,TRUE,SVR,50.63638875,52.51850776,70.66901899,55.63578944,58.20780998,110.8799752,84.05380847,139.0036014,101.4568713,103.0794287,4.899980128,4.064433354,6.445841407,4.176423081,4.569980954,10.08097267,9.410954972,11.25031384,10.3465474,12.36128142,57.53350298,107.694737,4.831331785,10.69001406,55.63578944,103.0794287,4.569980954,10.3465474,70.66901899,139.0036014,6.445841407,12.36128142,55.63578944,106.1684232,4.569980954,10.66564326
2268,C,V_t,2,FALSE,TRUE,SVR,45.04277106,38.36148786,62.21616569,57.13529213,59.19585156,101.5110794,86.14754284,157.6114097,101.3809588,100.4255385,5.407731765,2.61855845,5.77477564,4.211468945,4.68519579,10.03092836,9.961755598,11.30125647,10.59043126,11.92238117,52.39031366,109.4153058,4.539546118,10.76135057,57.13529213,101.3809588,4.68519579,10.59043126,62.21616569,157.6114097,5.77477564,11.92238117,52.11931131,101.3809588,4.68519579,10.66609242
670,B,V_t,4.5,FALSE,FALSE,ALVEN,95.92090511,81.39105458,84.49402892,81.54155355,91.62979294,111.469665,89.04921112,116.5403868,118.0066203,99.70230806,10.24349624,8.166612335,8.694189639,7.940272544,9.052240563,10.88259845,9.238703141,9.664649893,12.96908895,10.66657278,86.99546702,106.9536383,8.819362264,10.68432264,84.49402892,111.469665,8.694189639,10.66657278,95.92090511,118.0066203,10.24349624,12.96908895,86.58567325,108.1213474,8.694189639,10.66657278
700,B,V_t,7,FALSE,FALSE,ALVEN,95.92088359,83.96380166,84.49402808,81.72203222,91.63013636,111.4692005,90.8023002,116.5403749,117.9249339,99.70260193,10.24349586,8.291786032,8.694189238,7.985085306,9.052289316,10.88254623,9.308792419,9.664646719,12.90279888,10.66657869,87.54617638,107.2878823,8.853369151,10.68507259,84.49402808,111.4692005,8.694189238,10.66657869,95.92088359,117.9249339,10.24349586,12.90279888,87.79696901,108.1214884,8.694189238,10.66657869
676,B,V_t,5,FALSE,FALSE,ALVEN,95.92088204,72.97456752,84.49402902,81.5503338,91.63012978,111.4691591,85.58180907,116.5403883,118.0773778,99.70258751,10.24349592,7.444292404,8.694189689,7.946295572,9.052289361,10.88254159,8.886153091,9.664650293,12.97494225,10.66657984,85.31398843,106.2742643,8.67611259,10.61497341,84.49402902,111.4691591,8.694189689,10.66657984,95.92088204,118.0773778,10.24349592,12.97494225,84.49402902,108.1214879,8.694189689,10.66657984
682,B,V_t,5.5,FALSE,FALSE,ALVEN,95.92088204,72.97497845,84.49402902,81.55033419,91.63012978,111.4691591,85.58222453,116.5403883,118.0773771,99.70258751,10.24349592,7.444328915,8.694189689,7.946295643,9.052289361,10.88254159,8.886220213,9.664650293,12.97494213,10.66657984,85.3140707,106.2743473,8.676119906,10.61498681,84.49402902,111.4691591,8.694189689,10.66657984,95.92088204,118.0773771,10.24349592,12.97494213,84.49402902,108.1214879,8.694189689,10.66657984
688,B,V_t,6,FALSE,FALSE,ALVEN,95.92088204,72.97492869,84.49402844,81.550334,91.63012972,111.4691591,85.58217581,116.54038,118.0773775,99.70258726,10.24349592,7.444324837,8.69418941,7.946295615,9.052289366,10.88254159,8.886211426,9.664648081,12.97494218,10.66657985,85.31406058,106.2743359,8.67611903,10.61498463,84.49402844,111.4691591,8.69418941,10.66657985,95.92088204,118.0773775,10.24349592,12.97494218,84.49402844,108.1214836,8.69418941,10.66657985
694,B,V_t,6.5,FALSE,FALSE,ALVEN,95.92088337,73.18098162,84.49402807,81.61228744,91.63012972,111.4691951,85.80867817,116.5403747,117.7068752,99.70258726,10.24349587,7.463779913,8.694189233,7.975450825,9.052289366,10.88254562,8.759075978,9.664646679,12.90498286,10.66657985,85.36766205,106.2455421,8.685841041,10.5755662,84.49402807,111.4691951,8.694189233,10.66657985,95.92088337,117.7068752,10.24349587,12.90498286,84.5509325,108.121481,8.694189233,10.66657985
712,B,V_t,8,FALSE,FALSE,ALVEN,95.92088643,88.41068018,84.49402852,81.75804203,91.63006386,111.4692741,89.70332446,116.5403812,117.8180532,99.7026379,10.24349578,8.832614689,8.69418945,7.990870643,9.052283386,10.88255447,9.266061603,9.664648395,12.90189395,10.66659065,88.4427402,107.0467342,8.962690789,10.67634981,88.41068018,111.4692741,8.832614689,10.66659065,95.92088643,117.8180532,10.24349578,12.90189395,88.41068018,108.1215095,8.873236418,10.66659065
706,B,V_t,7.5,FALSE,FALSE,ALVEN,95.92088426,88.41067987,84.494028,81.72200176,91.6300637,111.4692176,89.70332459,116.5403737,117.9248993,99.70263825,10.24349584,8.832614652,8.694189198,7.985083773,9.052283392,10.88254814,9.266061623,9.6646464,12.90279868,10.66659072,88.43553152,107.0680907,8.961533372,10.67652911,88.41067987,111.4692176,8.832614652,10.66659072,95.92088426,117.9248993,10.24349584,12.90279868,88.41067987,108.121506,8.873236295,10.66659072
668,B,V_t,4.5,FALSE,FALSE,EN,64.3528606,67.7004443,68.37775721,73.92672081,74.30542975,120.1021565,105.1508827,95.83070438,94.0280613,97.92074426,6.89711068,6.899929076,7.438859472,7.401808736,7.30560791,11.37234176,10.60899674,8.268212277,10.66781676,11.56306371,69.73264254,102.6065098,7.188663175,10.49608625,68.37775721,97.92074426,7.30560791,10.66781676,74.30542975,120.1021565,7.438859472,11.56306371,69.32914518,100.4907935,7.167985076,10.66781676
778,B,V_t,5,TRUE,FALSE,ALVEN,95.9192522,88.4131848,84.49451663,81.54865341,91.63134856,111.4471777,89.70385039,116.5438598,118.0741372,99.73073915,10.24333566,8.83270145,8.694461097,7.945983447,9.051913504,10.87999607,9.266435967,9.666602216,12.97528761,10.67061158,88.40139112,107.0999528,8.953679031,10.69178669,88.4131848,111.4471777,8.83270145,10.67061158,95.9192522,118.0741372,10.24333566,12.97528761,88.4131848,108.1372995,8.873187301,10.67061158
802,B,V_t,7,TRUE,FALSE,ALVEN,95.91924564,88.41320057,84.49418838,81.72435485,91.63131652,111.4471214,89.70384933,116.5447638,117.9321478,99.73089304,10.24333467,8.832703155,8.694276083,7.985300152,9.051908561,10.87998928,9.266436124,9.665251666,12.90247165,10.67063593,88.43646119,107.0717551,8.961504524,10.67695693,88.41320057,111.4471214,8.832703155,10.67063593,95.91924564,117.9321478,10.24333467,12.90247165,88.41320057,108.1378284,8.873092322,10.67063593
784,B,V_t,5.5,TRUE,FALSE,ALVEN,95.92034847,88.41318542,84.49451161,81.54863187,91.63136167,111.4557729,89.70416048,116.543788,118.0741224,99.73107675,10.24350694,8.832701829,8.694460149,7.945981923,9.051920556,10.88104202,9.266461426,9.666599434,12.97528753,10.67065305,88.40160781,107.1017841,8.95371428,10.69200869,88.41318542,111.4557729,8.832701829,10.67065305,95.92034847,118.0741224,10.24350694,12.97528753,88.41318542,108.1374324,8.873190353,10.67065305
814,B,V_t,8,TRUE,FALSE,ALVEN,95.92034845,88.41322519,84.49420211,81.75904134,91.63135597,111.4557728,89.70416414,116.5450687,117.8155426,99.73111049,10.24350694,8.832705653,8.694283143,7.991000917,9.051919754,10.88104201,9.26646371,9.665303566,12.90133357,10.6706582,88.44363461,107.0503317,8.962683281,10.67696021,88.41322519,111.4557728,8.832705653,10.6706582,95.92034845,117.8155426,10.24350694,12.90133357,88.41322519,108.1380896,8.873101448,10.6706582
790,B,V_t,6,TRUE,FALSE,ALVEN,95.92034851,88.41316963,84.49452586,81.54864191,91.63132571,111.4557731,89.70391738,116.5439895,118.0742088,99.73112087,10.24350694,8.832698326,8.694462826,7.945981402,9.051913403,10.88104203,9.266443896,9.666607297,12.97529397,10.67066388,88.40160232,107.1018019,8.95371258,10.69201022,88.41316963,111.4557731,8.832698326,10.67066388,95.92034851,118.0742088,10.24350694,12.97529397,88.41316963,108.1375552,8.873188115,10.67066388
796,B,V_t,6.5,TRUE,FALSE,ALVEN,95.91924716,88.41320376,84.494518,81.60879345,91.63131829,111.4471307,89.70386262,116.5438807,117.7055259,99.73115495,10.24333492,8.832702593,8.694461364,7.975087364,9.051912241,10.87999042,9.266439898,9.666602998,12.90596322,10.67066932,88.41341613,107.026311,8.959499696,10.67793317,88.41320376,111.4471307,8.832702593,10.67066932,95.91924716,117.7055259,10.24333492,12.90596322,88.41320376,108.1375178,8.873186802,10.67066932
808,B,V_t,7.5,TRUE,FALSE,ALVEN,95.92034852,88.41324463,84.4942037,81.72443965,91.63132901,111.4557732,89.70416705,116.5452315,117.9317777,99.73151266,10.24350694,8.83270745,8.694284661,7.985311722,9.05191903,10.88104204,9.266465117,9.665310291,12.90242459,10.67071371,88.4367131,107.0736924,8.961545961,10.67719115,88.41324463,111.4557732,8.83270745,10.67071371,95.92034852,117.9317777,10.24350694,12.90242459,88.41324463,108.1383721,8.873101845,10.67071371
772,B,V_t,4.5,TRUE,FALSE,ALVEN,95.91927012,82.19907902,84.49403006,81.53951625,91.63181308,111.4473325,87.04811689,116.5404435,118.0017449,99.73490179,10.24333834,8.211279539,8.694191757,7.939827925,9.052064983,10.88001475,9.124134693,9.664652386,12.96929447,10.6710777,87.15674171,106.5545079,8.82814051,10.6618348,84.49403006,111.4473325,8.694191757,10.6710777,95.91927012,118.0017449,10.24333834,12.96929447,86.91544605,108.1376727,8.694191757,10.6710777
1097,C,V_t,6,FALSE,FALSE,XGB,4.5366024,0.104895967,6.668373404,7.715129545,1.163017767,96.05067997,87.93788201,140.0693295,105.3064146,106.4605619,0.499091576,0.010800978,0.714084638,0.778723731,0.113840168,8.55443601,9.581960024,11.23456323,11.76828003,12.01146226,4.037603817,107.1649736,0.423308218,10.63014031,4.5366024,105.3064146,0.499091576,11.23456323,7.715129545,140.0693295,0.778723731,12.01146226,3.915695586,105.3064146,0.413962403,10.67512003
2143,C,Q_V,0,TRUE,TRUE,RF,37.94168178,42.12157619,40.10652725,38.65120236,44.75421794,91.27317083,79.35364424,141.4841856,118.0481182,105.1433019,3.629210134,3.80941566,3.862707074,3.400309177,4.545730367,8.58293429,8.494258456,10.68252567,13.04691467,11.16707169,40.7150411,107.0604841,3.849474482,10.39474096,40.10652725,105.1433019,3.80941566,10.68252567,44.75421794,141.4841856,4.545730367,13.04691467,40.38638927,105.1433019,3.80941566,10.68252567
1907,B,V_t,5.5,FALSE,TRUE,XGB,9.428937891,9.806113376,8.757980056,10.60856135,7.406796043,97.07193215,84.41794393,123.22973,118.7333608,122.5700951,0.941818691,0.963760037,0.783312093,0.972117299,0.730573604,9.533708092,9.12565857,11.35665143,12.23943763,11.8063834,9.201677743,109.2046124,0.878316345,10.81236782,9.428937891,118.7333608,0.941818691,11.35665143,10.60856135,123.22973,0.972117299,12.23943763,9.282046716,109.8210136,0.873536065,10.6825481
599,B,Q_V,7,TRUE,FALSE,XGB,1.124247843,13.29932205,0.404015763,2.448659526,11.14597377,122.1149854,79.64400194,148.9650962,108.9253319,98.13081385,0.121417305,1.380982922,0.031777493,0.240180482,1.136789565,12.13575068,8.678157178,10.65669651,11.95895536,10.68734536,5.684443791,111.5560458,0.582229553,10.82338102,2.448659526,108.9253319,0.240180482,10.68734536,13.29932205,148.9650962,1.380982922,12.13575068,6.135110807,110.1228996,0.629103435,10.68734536
491,B,Q_V,6.5,FALSE,FALSE,XGB,1.129033379,8.737511766,3.349312593,2.450369522,11.0561899,124.9981345,82.59088112,115.7957808,105.7732705,96.5058106,0.123758296,0.875337413,0.347465477,0.243186004,1.11367844,11.75832621,9.179726102,10.06100968,12.20712411,10.50205833,5.344483432,105.1327755,0.540685126,10.74164889,3.349312593,105.7732705,0.347465477,10.50205833,11.0561899,124.9981345,1.11367844,12.20712411,5.593940644,105.7732705,0.559261708,10.69342511
1662,B,Q_V,2.5,FALSE,TRUE,SVR,48.62235941,69.9562598,58.05381789,25.52179107,36.55042083,134.3407755,81.45703805,138.609597,104.3944235,90.14189741,5.522528213,6.190737859,5.980100095,1.977418817,4.232028655,11.17112252,9.473682944,11.26147102,11.26783085,10.12758794,47.7409298,109.7887463,4.780562728,10.66033906,48.62235941,104.3944235,5.522528213,11.17112252,69.9562598,138.609597,6.190737859,11.26783085,47.73902543,110.0333175,5.106064375,10.69452948
2345,C,V_t,8,FALSE,TRUE,XGB,10.7208184,7.591914297,7.078740851,8.914721616,6.724701167,98.59225705,90.26121855,140.9729973,96.04340313,108.4771243,1.065495382,0.708788281,0.667008186,0.811859124,0.652547823,9.689314023,9.529650608,11.38929256,11.31797321,11.86277354,8.206179266,106.8694001,0.781139759,10.75780079,7.591914297,98.59225705,0.708788281,11.31797321,10.7208184,140.9729973,1.065495382,11.86277354,7.996731234,102.2602637,0.739433655,10.69621208
1835,B,Q_V,8,TRUE,TRUE,XGB,0.124832757,1.274245306,0.126218585,14.34581868,14.16607632,126.9813577,90.72055814,128.7805168,105.9451659,93.38755271,0.012151521,0.125913567,0.011134956,1.364998013,1.38017194,11.80751306,9.491118083,10.34703991,11.91010698,10.06721845,6.007438329,109.1630302,0.578873999,10.7245993,1.274245306,105.9451659,0.125913567,10.34703991,14.34581868,128.7805168,1.38017194,11.91010698,7.146147452,109.7505375,0.688574767,10.70061253
689,B,V_t,6,FALSE,FALSE,XGB,9.115429046,9.226750425,9.353816489,8.814543855,10.79532994,95.88465115,85.27822185,123.9029539,104.9995371,98.78700922,0.91337306,0.981217038,0.978824941,0.899168651,1.148835203,9.738973148,9.582968349,11.22989137,11.82128865,10.77723704,9.46117395,101.7704746,0.984283779,10.63007171,9.226750425,98.78700922,0.978824941,10.77723704,10.79532994,123.9029539,1.148835203,11.82128865,9.234622768,100.4420941,0.978824941,10.7021285
2047,C,Q_V,0.5,FALSE,TRUE,RF,38.05782148,50.8207015,46.41454627,39.92430539,35.42362249,96.72043488,80.22059922,140.9899004,119.2910076,111.9776668,3.478100304,4.755093686,4.698574436,3.499652432,3.318386212,9.376956767,8.833486143,10.70597701,13.33564718,12.01852121,42.12819943,109.8399218,3.949961414,10.85411766,39.92430539,111.9776668,3.499652432,10.70597701,50.8207015,140.9899004,4.755093686,13.33564718,42.23618388,110.6052498,4.036739949,10.70597701
1656,B,Q_V,2,FALSE,TRUE,SVR,48.49029504,70.69992998,58.7654425,62.94292566,36.17963267,133.6079871,79.65013561,138.617662,112.2365509,90.1513021,5.527015619,6.226673206,6.076725312,5.883535757,4.214635552,11.05699285,9.119348885,11.25478855,12.29329457,10.04620122,55.41564517,110.8527275,5.585717089,10.75412522,58.7654425,112.2365509,5.883535757,11.05699285,70.69992998,138.617662,6.226673206,12.29329457,55.71661035,111.8796446,5.801870466,10.70632173
2189,C,Q_V,3.5,TRUE,TRUE,XGB,5.609634524,1.084721747,6.924906942,1.014077512,0.886463229,88.65552303,93.27192467,162.7343705,111.6796648,98.34447331,0.600518948,0.089697895,0.636561761,0.097462468,0.082533803,8.223521271,9.553806892,12.00982134,13.19105494,10.07321245,3.103960791,110.9371913,0.301354975,10.61028338,1.084721747,98.34447331,0.097462468,10.07321245,6.924906942,162.7343705,0.636561761,13.19105494,3.311856018,102.4757947,0.345108422,10.7072881
421,B,Q_V,1,FALSE,FALSE,RF,34.57645647,36.43685315,35.74999801,35.75253957,35.99765053,117.2080776,80.54898079,127.292515,121.4876434,93.70250678,3.511553007,3.598039662,3.573251313,3.315657384,3.697106834,11.2038867,9.02635895,10.51809838,13.34544677,10.21899001,35.70269954,108.0479447,3.53912164,10.86255616,35.75253957,117.2080776,3.573251313,10.51809838,36.43685315,127.292515,3.697106834,13.34544677,35.75253957,107.5950751,3.554796335,10.71143835
2425,C,V_t,6.5,TRUE,TRUE,RF,37.18287763,39.73274649,32.55865318,37.69247975,33.23577617,84.86386203,85.29812995,154.7772717,115.9565758,109.1465798,3.701673667,3.635665007,3.251589247,3.252048387,3.318171137,8.299327525,9.458520359,11.08889803,13.1259445,11.74891516,36.08050664,110.0084838,3.431829489,10.74432111,37.18287763,109.1465798,3.318171137,11.08889803,39.73274649,154.7772717,3.701673667,13.1259445,36.14569983,109.1465798,3.443856697,10.71263601
2059,C,Q_V,1.5,FALSE,TRUE,RF,46.84235301,41.64971291,40.71353268,38.90381897,34.88726565,93.96007601,80.19415983,139.6697267,114.5691474,104.8338504,4.776849717,3.807232366,3.819652001,3.399947019,3.267443214,8.778481775,8.638475061,10.71565701,12.78948585,11.08317222,40.59933664,106.6453921,3.814224864,10.40105438,40.71353268,104.8338504,3.807232366,10.71565701,46.84235301,139.6697267,4.776849717,12.78948585,40.71353268,104.8338504,3.807232366,10.71398046
1110,C,V_t,7.5,FALSE,FALSE,SVR,59.30511015,49.16681984,45.80899241,70.28997252,57.47809955,88.91933211,82.55503079,139.0092525,109.8485736,98.27894452,4.848611527,3.105453723,5.656573697,6.548116567,4.392161962,8.901580965,9.94147802,11.77885235,11.48873715,11.40022544,56.40979889,103.7222267,4.910183495,10.70217479,57.47809955,98.27894452,4.848611527,11.40022544,70.28997252,139.0092525,6.548116567,11.77885235,57.47809955,99.38395286,4.848611527,10.71510759
1883,B,V_t,3.5,FALSE,TRUE,XGB,6.105099582,8.177348603,10.42652388,8.369395923,7.535718396,101.2497277,78.42618909,117.4231986,119.208845,115.7336635,0.580872673,0.777014345,0.99762534,0.760129458,0.732802497,9.868203463,8.378100609,10.72125827,13.0310595,11.57801099,8.122817277,106.4083248,0.769688863,10.71532657,8.177348603,115.7336635,0.760129458,10.72125827,10.42652388,119.208845,0.99762534,13.0310595,8.177348603,109.3364632,0.760129458,10.72125827
2330,C,V_t,7,FALSE,TRUE,EN,85.41864588,80.83466626,78.72050668,79.67070812,86.39828633,99.40035083,131.5842843,135.7686993,111.7258545,86.50083236,8.878083907,8.348150913,8.052112107,7.903974597,8.67560729,8.503179284,11.67398872,12.68980099,12.10730978,9.338518559,82.20856265,112.9960043,8.371585763,10.86255947,80.83466626,111.7258545,8.348150913,11.67398872,86.39828633,135.7686993,8.878083907,12.68980099,82.544677,111.7258545,8.363859698,10.72291417
571,B,Q_V,5,TRUE,FALSE,RF,34.15976929,36.16601243,35.63384846,36.21319658,35.10467951,114.6263231,79.21571234,126.6315005,111.4324667,96.52258263,3.450116497,3.534448986,3.53529896,3.467446595,3.526184743,10.94387813,9.252693217,10.55938783,12.60743447,10.50327683,35.45550125,105.685717,3.502699156,10.77333409,35.63384846,111.4324667,3.526184743,10.55938783,36.21319658,126.6315005,3.53529896,12.60743447,35.63384846,105.5744528,3.500947791,10.72357748
748,B,V_t,2.5,TRUE,FALSE,ALVEN,95.92034934,80.25661809,83.48132375,80.72147271,90.67942358,111.4557772,91.31905086,115.8023631,116.2606819,96.99648613,10.24350697,8.167189085,8.688896446,7.905595314,8.990575236,10.88104235,9.550107995,9.605679867,12.76212716,10.72419456,86.21183749,106.3668718,8.79915261,10.70463039,83.48132375,111.4557772,8.688896446,10.72419456,95.92034934,116.2606819,10.24350697,12.76212716,85.70044814,106.3994246,8.688896446,10.72419456
742,B,V_t,2,TRUE,FALSE,ALVEN,95.92034924,80.2566173,83.48134345,80.72146856,90.67939748,111.4557767,91.31900972,115.802362,116.2606703,96.99655787,10.24350697,8.167187594,8.688903642,7.905595011,8.99057194,10.88104231,9.550103927,9.605717138,12.76212584,10.72420594,86.21183521,106.3668753,8.799153031,10.70463903,83.48134345,111.4557767,8.688903642,10.72420594,95.92034924,116.2606703,10.24350697,12.76212584,85.70043302,106.39946,8.688903642,10.72420594
736,B,V_t,1.5,TRUE,FALSE,ALVEN,95.9193315,80.25664349,83.48132818,80.72145981,90.6794189,111.4478657,91.31914336,115.8023465,116.2606552,96.99678203,10.24334754,8.167191187,8.688895816,7.905594578,8.990574396,10.88007906,9.550117132,9.605673765,12.76212294,10.72423826,86.21163638,106.3653586,8.799120704,10.70444623,83.48132818,111.4478657,8.688895816,10.72423826,95.9193315,116.2606552,10.24334754,12.76212294,85.70043936,106.3995643,8.688895816,10.72423826
766,B,V_t,4,TRUE,FALSE,ALVEN,95.91933131,85.27907897,83.48132273,83.40782502,90.67886185,111.4478848,94.76520387,115.8023417,117.1006754,96.99737272,10.2433474,8.658601129,8.688896692,8.260740639,8.990504863,10.8800812,9.82055238,9.605681677,12.94436253,10.72434259,87.75328397,107.2226957,8.968418145,10.79500408,85.27907897,111.4478848,8.688896692,10.72434259,95.91933131,117.1006754,10.2433474,12.94436253,87.08009229,106.3998572,8.824552996,10.72434259
